String,Type,label
Limited Time Only - Up to 30% OFF Freshwater Plants! SHOP NOW >,Urgency,1
Flash Sale ends in SHOP NOW  ,Urgency,1
13:09:27 HOURS MINUTES SECONDS Sale Ends Once The Timer Hits Zero!,Urgency,1
LIMITED TIME BLOW OUT SALE UP TO 70% OFF! 110% BEST PRICE GUARANTEE!,Urgency,1
$69.50 For A Limited Time Details,Urgency,1
SAVE $200 OFF PUFFY,Urgency,1
Limited time - final price reflects extra 29% off,Urgency,1
OFFER ENDS IN: 00:32:04 TIME IS RUNNING OUT!,Urgency,1
11 11 Hours: 00 22 Minutes: 3223 3223 Seconds Sale Ends Once The Timer Hits Zero!,Urgency,1
"Flash Sale Alert! You can now buy Utorch Corridor Porch Aisle Lights from Gearbest.com for only $7.99 (47% off). Hurry up, limited time offer!",Urgency,1
Your order has been reserved for,Urgency,1
Sale ends soon,Urgency,1
FLASH 19:15:22,Urgency,1
"Only available for a LIMITED TIME, so get yours TODAY!",Urgency,1
LIMITED TIME ONLY 10 OFF 50 SPEND NEW CUSTOMERS ONLY - TERMS & CONDITIONS APPLY,Urgency,1
Please Order Within: 0 0 : 0 2 : 4 1 : 10 65,Urgency,1
STOCK IS GUARANTEED FOR 60 MINUTES,Urgency,1
LIMITED TIME: FREE SHIPPING LOWERED TO ORDERS OVER $69.95!,Urgency,1
On Sale! Limited Time Offer!,Urgency,1
60% OFF ENDS IN DAYS HOURS MINUTES SECONDS,Urgency,1
20% OFF VALENTINE\u2019S DAY FAVOURITES * | LIMITED TIME ONLY,Urgency,1
25% OFF SELECTED JACKETS Limited Time,Urgency,1
Limited Time Promo $194.00,Urgency,1
Your order is reserved for 09:43 minutes!,Urgency,1
"Rs 4,013 (Retail Discount) + Rs 2,997 (Limited Time Coupon)",Urgency,1
0 DAYS22 HOURS13 MINUTES21 SECONDS ,Urgency,1
"50% OFF Everything (yep, even sale) + $5.99 Shipping* ENDS IN 12h 13m 56s",Urgency,1
Items will be reserved in your cart for 19:10,Urgency,1
Price Guaranteed For DAYS/HRS/MINS/SECS,Urgency,1
Wait! YOUR CART QUALIFIES FOR 15% OFF YOUR ENTIRE ORDER. Offer Expires in: 2955,Urgency,1
25% OFF* ENDS IN 00 : 12 : 27 : 15 DAYS HRS. MIN. SEC.,Urgency,1
Your order is reserved for 19:57 minutes.,Urgency,1
Full HD 144Hz IPS Anti-Glare (1920 x 1080) FREE Upgrade (Limited time offer!),Urgency,1
EXTRA -30% OFF WITH CODE: EXTRA30 Ends in: 0 0 0 0 days 0 0 4 4 hours . 0 0 9 9 min . 2 2 8 8 sec,Urgency,1
Get 20% off Sample Doors! ×Offer Ends In 58 : 29 Use Promo Code sample20off,Urgency,1
4 days 05:46:20,Urgency,1
Offer ends 0Hours:04Minutes:46Seconds,Urgency,1
Order in 14:53 to get 2 pillows for free,Urgency,1
ON SALE AT $1.99 FOR A LIMITED TIME,Urgency,1
Free Shipping. Limited Time Only. for orders over $50,Urgency,1
Site Wide Savings for the Entire Family! Pricing is off Rogan's Shoes every day Low Prices! Prices are already reflected on the site. Limited time only! Restrictions apply. Online Only.,Urgency,1
00 DAYS 00 HOURS 29 MINUTES 26 SECONDS,Urgency,1
Your cart is reserved for 14:05 minutes!,Urgency,1
Limited Time,Urgency,1
LIMITED OFFER: $125 Off + 2 Free Pillows,Urgency,1
00DAYS07HOURS09MINUTES39SECONDS,Urgency,1
LIMITED TIME OFFER,Urgency,1
Offer ends in 9hrs 55min 29sec!,Urgency,1
(LIMITED TIME OFFER) TORSION GUN HOLSTER SUPER COMBO,Urgency,1
LIMITED TIME OFFER! FREE SHIPPING OVER $99 + FREE RETURNS*,Urgency,1
"Save 25% on your entire order 09 Hours 57 Minutes 34Seconds use code: SPRING25""",Urgency,1
Limited Time Offer,Urgency,1
Complete your purchase within the next 12:18 minutes and receive 10% off,Urgency,1
Sale Ends in 5 days 14 hours 42 mins 53 sec,Urgency,1
"$3,159.20 $3,949.00 Limited time only",Urgency,1
Hurry Up ! Time is running out,Urgency,1
FOR A LIMITED TIME ONLY,Urgency,1
Limited time offer,Urgency,1
02 DAYS :23 HOURS :00 MINS :54 SECS,Urgency,1
1DAYS 04 HOURS 17 MINUTES 18 SECONDS,Urgency,1
Sale ending in 0 days 04 hours 12 minutes 10 seconds,Urgency,1
Enter your email VIEW MY CODE OFFER EXPIRES IN: 0 minutes 00 seconds EXTRA 10% OFF,Urgency,1
Hot Offer. Limited Time,Urgency,1
2day 13:49:51 Left,Urgency,1
Hurry up! Sale Ends in,Urgency,1
Deal expires in: 03 hrs 25 mins 22 sec,Urgency,1
FREE SHIPPING // FOR A LIMITED TIME ONLY,Urgency,1
40% OFF EVERYTHING* ENTER: 40PLT + FREE SHIPPING OVER $80 HURRY! LIMITED TIME ONLY,Urgency,1
Act now and save $12.99. Limited time only!,Urgency,1
40% OFF EVERYTHING* ENTER: 40PLT + FREE SHIPPING ON ALL ORDERS OVER $80 ,Urgency,1
"SALE ENDS IN 19 DAYS, 9 HOURS, 50 MINUTES, 54 SECONDS",Urgency,1
Your order is reserved for 29:52 minutes!,Urgency,1
LIMITED TIME ONLY,Urgency,1
0 DAYS22 HOURS13 MINUTES21 SECONDS,Urgency,1
40% OFF EVERYTHING* ENTER: 40PLT + FREE SHIPPING ON ALL ORDERS OVER $80,Urgency,1
Flash Sale ends in SHOP NOW,Urgency,1
Hurry up! Sales Ends in DAYS HRS MINS SECS by Beeketing,Urgency,1
OFFER ENDS: 09h: 09m: 55s: 0,Urgency,1
Your order is reserved for 09:14 minutes!,Urgency,1
OUR BEST SELLING GOGGLE,Misdirection,1
No thanks. I don't like free things...,Misdirection,1
I don't feel lucky,Misdirection,1
I don't want to save money,Misdirection,1
"No, I'll rather pay full price.",Misdirection,1
"No thanks, I'll pay full price",Misdirection,1
I'll Shop Without A Discount,Misdirection,1
"NO THANKS, I DON’T MIND MISSING OUT",Misdirection,1
Subscribe & Save,Misdirection,1
I do not want to protect my item,Misdirection,1
Add to Your Gift and We'll Ship it For Free!,Misdirection,1
No thanks I definitely measured correctly,Misdirection,1
"Before you check out, can we tempt you?",Misdirection,1
"No thanks, I dont want a discount",Misdirection,1
"No thanks, I’d rather pay full price.",Misdirection,1
No thanks. I don’t want deals.,Misdirection,1
Add and save!,Misdirection,1
"NO, I'LL PAY FULL PRICE",Misdirection,1
"No thanks, I don’t like fun and games.",Misdirection,1
"PROTECT YOUR SOFA! Your Humblebum Sofa in Thatch house fabric will look wicked! Why not add Castelan Fabric Protection to cover your new squish machine against wine spillages, messy TV dinners, and other disasters for just just £80?",Misdirection,1
"No, thank you. I prefer to pay the full price",Misdirection,1
"No Thanks, I don't like exclusive deals.",Misdirection,1
"No thanks, I'd like 0% off",Misdirection,1
Uncheck the box if you prefer not to receive email updates.,Misdirection,1
"No Thanks, I Don't Want a Free Gift",Misdirection,1
DON'T MISS ON THESE AWESOME ITEMS / DON'T MISS ON OUR TABLE DECORATION SYSTEM,Misdirection,1
"No Thanks, I Prefer Paying Full Price",Misdirection,1
"No thanks, I don't like promotions and exclusive content.",Misdirection,1
"No Thanks, I'll Pay Full Price",Misdirection,1
"No thanks, I don't like discounts",Misdirection,1
No thanks. I'd rather pay full price.,Misdirection,1
"no thanks, I'll save money another day",Misdirection,1
"No Thanks, I rather pay full price",Misdirection,1
Necessary Protection..,Misdirection,1
"NO THANKS, I'll PAY FULL PRICE",Misdirection,1
Want a special deal? Bundle and SAVE UPTO30%,Misdirection,1
LOGIN/REGISTER,Misdirection,1
"We'd like to keep you informed via email about product updates, upgrades, special offers and pricing. If you do not wish to be contacted via email, please ensure that the box is not checked.",Misdirection,1
"No Thanks, I Don't Want a Discount",Misdirection,1
I'd rather pay full price,Misdirection,1
Subscribe & Save (15%): $ 16.99,Misdirection,1
"No, I don't want a discount",Misdirection,1
"No thanks, I don't want the free gift.",Misdirection,1
"[NO THANKS, I'LL JUST WALK]",Misdirection,1
"NO, I DON'T FEEL LUCKY",Misdirection,1
I'D RATHER PAY FULL PRICE,Misdirection,1
*** Get 50% Off Your 2nd Case OR a Canopy Screen Protector *** A 50% OFF discount will be automatically applied to the lowest priced item in your cart when you check out with more than one item! (excludes Clearance items) Click to Choose Another Item,Misdirection,1
No thanks - I don't want to save money,Misdirection,1
Add on something to make it extra special!,Misdirection,1
Other Items On Special Offer:,Misdirection,1
"NO THANKS, I DON'T WANT TO SAVE",Misdirection,1
I Don't Like to Save Money,Misdirection,1
I'LL PAY FULL PRICE,Misdirection,1
"No thanks, I’d rather not win.",Misdirection,1
I'd rather not save,Misdirection,1
"no thanks, I hate fun & games",Misdirection,1
Protect Your Gear,Misdirection,1
"No thanks, I'm not interested in saving money.",Misdirection,1
Don't forget the essentials Get up to 2 years of accidental damage coverage with AppleCare+.,Misdirection,1
Competitor Price: $172.00,Misdirection,1
"No thanks, I'd rather pay more",Misdirection,1
"No thanks, I don't want 15% off",Misdirection,1
Spin to unlock your mystery offer,Misdirection,1
"No thanks, I'll be the last to know.",Misdirection,1
"No Thanks, I'll let this offer sail away",Misdirection,1
"No thank you, I prefer to pay full price",Misdirection,1
No thanks. I prefer paying full price.,Misdirection,1
"I DON'T LIKE FREE GIFTS, NO THANKS",Misdirection,1
"No, I'd rather pay full price.",Misdirection,1
"No Thanks, I don't want a discount",Misdirection,1
"No Thanks, I prefer paying full price.",Misdirection,1
"No Thanks, I Don't Like Exclusive Offers.",Misdirection,1
"No thanks, I hate cool stuff",Misdirection,1
Score! You've Qualified for a Checkout Bonus,Misdirection,1
"No thanks, I don't like FREE stuff.",Misdirection,1
"No thanks, I just want the item",Misdirection,1
"No thanks, I don't like deals.",Misdirection,1
How about one of these hot sellers?,Misdirection,1
"No thanks, I don't want a free gift.",Misdirection,1
"NO, I'D RATHER PAY FULL PRICE",Misdirection,1
"No, I don't feel lucky",Misdirection,1
"No thanks, I like full price",Misdirection,1
"We'd like to send you weekly emails packed full of our lovely products, clearance goodies and cool stuff to win. You can unsubscribe at any time. If you DON'T want to receive these emails, please tick this box. We'd like to send you the occasional brochure so you can get a regular fix of our lovely product! You can unsubscribe at any time. If you DON'T want to receive these brochures, please tick this box. We'd like to introduce you to other brands you might love who will post you the occasional brochure. You can opt out of this at any time. If you DON'T want to receive these brochures, please tick this box.",Misdirection,1
"no thanks, I don't like to save",Misdirection,1
"No, I don't feel lucky.",Misdirection,1
Let's make sure you have everything else you need,Misdirection,1
"""Your purchase entitles you to the following special""",Misdirection,1
"No thanks, I despise coupons!",Misdirection,1
"Nice choice. Did you know you’re missing out on these deals with the item in your cart. Suit + Shirt + Tie now $599.99* - Shop Suits, Shirts and Ties Or Get 2 Suit Packages for $1100*",Misdirection,1
"No thanks, I don't like saving money",Misdirection,1
"No Thanks, I'd Rather Pay Full Price",Misdirection,1
"No thanks, I hate saving money",Misdirection,1
"No thanks, I don't like winning.",Misdirection,1
"No Thanks, I'd rather pay full price",Misdirection,1
"No Thanks, I don't like free stuff.",Misdirection,1
"No USB or Y-Adapter!? Our USB Sound Card is highly recommended for PC (Mac/Linux/Windows) and works with current gen consoles. The Y adapter is recommended for console gaming, phone, or other TRRS jacks.",Misdirection,1
"No thanks, I don't want any deals",Misdirection,1
Lenscap: Damage Only,Misdirection,1
With 1-year Care Subscription 10 days history,Misdirection,1
"NO, THANKS. I DON'T LIKE DISCOUNTS ",Misdirection,1
"No thanks, I'd rather pay full price.",Misdirection,1
"No thanks, I've got too much cool Glock stuff!",Misdirection,1
"No thanks, free stuff isn't for me.",Misdirection,1
"NO THANKS, I DON'T WANT 20% OFF MY ORDER",Misdirection,1
I already have this item. Do not add this to cart,Misdirection,1
"""We'd love to send you emails with offers and new products from New Balance Athletics, Inc. but if you do not wish to receive these updates, please tick this box.",Misdirection,1
Did you know that Shaver heads need replacing every 12 - 18 months? Get the Shaver Guard cleaning spray to extend its life for up to another 6 months!,Misdirection,1
"No thanks, I don't want to build one.. I'd rather kick rocks!",Misdirection,1
"Nah, I like paying full price",Misdirection,1
"No thanks, I don't like getting free stuff.",Misdirection,1
ADD FOR BETTER RESULTS,Misdirection,1
Save $148.98AUD – 49% Off,Misdirection,1
"No thank you, I prefer to pay for shipping.",Misdirection,1
"No thanks, I don't like exclusive offers",Misdirection,1
"No thanks, I'll just pay full price.",Misdirection,1
"No, I'd rather do it the hard way...",Misdirection,1
Congratulations! You qualify to receive Rechargeable 10-Function Bullet Vibe for FREE!,Misdirection,1
"No thanks, I don't like free stuff",Misdirection,1
I WANT TO PAY MORE LATER ;),Misdirection,1
"No thanks, I don't like winning",Misdirection,1
"You choose: just one box, or a  Madison Reed Membership?",Misdirection,1
"No, I Don't Like Discounts",Misdirection,1
"No, thanks. I'd prefer not to save.",Misdirection,1
Order without free membership $69.95,Misdirection,1
"No thanks, I'll still want to pay full price",Misdirection,1
"No thanks, I'm not interested",Misdirection,1
Customer also shopped for,Misdirection,1
"No Thanks, I Don't Want To Save",Misdirection,1
"No thanks, I want to pay full price",Misdirection,1
"Yes, I Want To Save Money!No Thanks",Misdirection,1
"NO THANKS, I DON’T WANT 15% OFF",Misdirection,1
"No thanks, I don't like to save",Misdirection,1
Customers also bought,Misdirection,1
"No, I don't want great deals.",Misdirection,1
Limited-time Offer: Bundle a base and get 20% off,Misdirection,1
TWO FREE PILLOWS AND 30% OFF WITH PROMO CODE,Misdirection,1
ADD WORLD'S MOST COMFORTABLE CHAIRS,Misdirection,1
This offer is only VALID if you add to cart now!,Misdirection,1
Would you like to purchase an Extended Protection Plan?,Misdirection,1
"NO THANKS, I'D RATHER PAY FULL PRICE",Misdirection,1
"No Thanks, I Don't Like Saving Money.",Misdirection,1
Professional Color Tool Kit / Addons,Misdirection,1
"Nah, I'll pay full price",Misdirection,1
"No Thanks, I like paying full price.",Misdirection,1
"No thanks, I'll pay full price!",Misdirection,1
FOR THE ULTIMATE EXPERIENCE: (Can select more than one),Misdirection,1
"If you click continue below we will be happy to tell you about discounts, money off and new products from Very by e-mail and text,
unless you tell us you DO NOT want to hear about them, by ticking here.
If you would like to receive offers from carefully selected 3rd parties, please tick here",Misdirection,1
"No thanks, I don't like savings",Misdirection,1
"No thanks, I prefer to pay more for shoes!",Misdirection,1
NO THANKS,Misdirection,1
Compare at,Misdirection,1
"NO THANKS, I DON'T WANT TO SAVE MONEY",Misdirection,1
$132.90 $99.00,Misdirection,1
"No thanks, I don't want to save up to 75%",Misdirection,1
"No thanks, I want to pay the full price.",Misdirection,1
"No thanks, I prefer to pay full price.",Misdirection,1
How about these?,Misdirection,1
"No, thanks, I´d rather pay more",Misdirection,1
I don't want a discount,Misdirection,1
"No, thanks. I don't like great deals.",Misdirection,1
"THE COMPETITION $1,299.99",Misdirection,1
"No thanks, I’ll skip this amazing super-saver deal. I don’t need so many beautiful textures",Misdirection,1
"No thanks, I don’t want to save",Misdirection,1
"No thanks, I will pay full price.",Misdirection,1
Personalize your doll,Misdirection,1
"No thanks, I don't want to look my best",Misdirection,1
I wish to Start Shopping but I don't want to receive daily email alerts about your amazing discounts on luxury brands.,Misdirection,1
"No thanks! I'd rather join the """"Pay Full Price for Things"""" club.",Misdirection,1
No thanks. I don’t want to save money.,Misdirection,1
Want to add one of these?,Misdirection,1
FANSTASTIC DEALS,Misdirection,1
GlassGuard Warranty Do not fear breaking your glass! Add our GlassGuard warranty policy for just $3.85 and we'll insure this purchase.,Misdirection,1
Want Free Shipping?,Misdirection,1
"No thanks, I don’t like saving money.",Misdirection,1
No I don't feel lucky,Misdirection,1
"NO THANKS, I DON'T LIKE FREE STUFF",Misdirection,1
"No thanks, I don't like good deals.",Misdirection,1
"No thanks, I don't want discount",Misdirection,1
Would you like to buy more and save more?,Misdirection,1
"No Thanks, I Prefer Paying Full Price.",Misdirection,1
I don't like discounts,Misdirection,1
"no thanks, I like paying full price",Misdirection,1
Grab yourself a bargain!,Misdirection,1
"No Thanks, I prefer not to have a protection plan",Misdirection,1
People also buy this with,Misdirection,1
"No, thanks. I'd rather pay full price.",Misdirection,1
LIMITED TIME OFFER : Grab a Matching Pair & save up 60%!,Misdirection,1
Yes! Upgrade my purchase,Misdirection,1
No I'd rather not hear about exclusive offers and discounts.,Misdirection,1
"No thanks, I’d rather pay more",Misdirection,1
Tick here if you do not want to receive Promotional Offers by Post Tick here if you do wish to receive Promotional Offers by email and/or SMS Tick here if you would like to receive Offers from selected third parties,Misdirection,1
No thanks! I don't like deals,Misdirection,1
No thanks. I love chaos!,Misdirection,1
"No thanks, I like paying full price",Misdirection,1
"No Thanks, I don't want official software at the best price.",Misdirection,1
"NO, THANKS. I DON'T LIKE DISCOUNTS",Misdirection,1
