String,Type,label
THE BEE Queen,Not Dark Pattern,0
 PAVILION LONG SLEEVE SHIRT DRESS Cornflower Stripe ,Not Dark Pattern,0
 Select shake flavor: ,Not Dark Pattern,0
Cleaning Brushes & Tools,Not Dark Pattern,0
 Title of Review ,Not Dark Pattern,0
One customer bought this article in the last 53 min.,Social Proof,1
 Dry Direct Incontinence Personal Care Daily Living Safety Bedroom Nutrition Mobility Lift Aids Medical Supplies Plus Size ,Not Dark Pattern,0
Gold Collection,Not Dark Pattern,0
"Security is our top priority. Our subscription payments are powered by Visa and ReCharge, processed in a secure PCI-compliant environment to the highest industry standards. Ketolent staff never know your credit card number.",Not Dark Pattern,0
___ </s>,Not Dark Pattern,0
"Click here to use our website with more accessibility support, for example screen readers",Not Dark Pattern,0
Help us #savethefishies.,Not Dark Pattern,0
 Our Story ,Not Dark Pattern,0
"No thanks, I like full price",Misdirection,1
Collin P. from Grandview Missouri just bought BURGUNDY TWO BUTTON SUIT ABOUT 5 SECONDS AGO,Social Proof,1
James from Colonia purchased a,Social Proof,1
"no thanks, i don't like to save",Misdirection,1
Mixed Wine Recipes,Not Dark Pattern,0
"No thanks, I will pay full price.",Misdirection,1
Tapestry Guide »,Not Dark Pattern,0
7 people looked at this product in the last 24 hours.,Social Proof,1
 Sprouting ,Not Dark Pattern,0
ShoesBootsCasual ShoesFormal ShoesSandals & Flip-flopsShoe Care & AccessoriesSlippersSneakers & CanvasSports Shoes,Not Dark Pattern,0
Promaster City Remotes,Not Dark Pattern,0
ONLY A FEW LEFT,Scarcity,1
 First name * ,Not Dark Pattern,0
93 PEOPLE HAVE BOUGHT THIS PRODUCT TODAY,Social Proof,1
Limited quantity remaining,Scarcity,1
Data Processor Privacy Policy: https://triplelift.com/privacy,Not Dark Pattern,0
EUR € EUR,Not Dark Pattern,0
Accord remotes,Not Dark Pattern,0
THIS PRODUCT HAS BEEN VIEWED 480 TIMES IN THE LAST 48 HOURS,Social Proof,1
Low Stock Only 2 left,Scarcity,1
What people are saying about us...,Social Proof,1
57 PEOPLE HAVE LOOKED AT THIS TODAY,Social Proof,1
Offer ends in 15hrs 1min 56sec!,Urgency,1
Add to Wish List(13 People Have Added),Social Proof,1
"No thanks, I don't want discount",Misdirection,1
"803 Claimed! Hurry, only a few left!",Scarcity,1
ONLY AVAILABLE FOR A LIMITED TIME,Urgency,1
Deal expires in: 03 hrs 25 mins 22 sec,Urgency,1
"Book picture used for illustrative purposes only, actual binding, cover or edition may vary.",Not Dark Pattern,0
45 ADDED TO BAG IN THE PAST 24 HOURS,Social Proof,1
"Jeremy in Warroad, United States purchased a",Social Proof,1
Hurry! 1 items left!,Scarcity,1
YOUR CART IS ELIGIBLE FOR AN ADDITIONAL 10% OFF Including Current Promotions + Sale & Clearance 00 hours :29 minutes :26 seconds CHECK OUT NOW,Urgency,1
Media Players List,Not Dark Pattern,0
Men's Sports Bottoms,Not Dark Pattern,0
Only 2 left.,Scarcity,1
Only 1 items left in stock!,Scarcity,1
Limited Time: $10 Off! Discount Reflected In Price!,Urgency,1
Only 5 pcs left!,Scarcity,1
Tickets sold separately,Not Dark Pattern,0
Only 2 Left!,Scarcity,1
"We combined powerful, yet gentle acne-fighting ingredients with our own unique plant-based complexes to help reduce irritation and redness associated with acne and breakouts. The result? Skin that’s incredibly smooth, and most importantly, clear!",Not Dark Pattern,0
ENDS IN - Flash Offer - TWO PAIRS OF SHOES FOR $319 PROMO CODE AUTO-APPLIED AT CHECKOUT! Total Days : 16 Hours : 09 Minutes : 57 Seconds,Urgency,1
"Nah, I'll pay full refund",Misdirection,1
 Explore more styles from this printspiration ,Not Dark Pattern,0
No thanks - I don't want to waste money,Misdirection,1
" Looks like your cart is empty, let's fix that! ",Not Dark Pattern,0
2049 sold in the last 7 days,Social Proof,1
3 left,Scarcity,1
How to cast on,Not Dark Pattern,0
Your order is reserved for 08:53 minutes!,Urgency,1
Did you know that Shaver heads need replacing every 12 - 18 months? Get the Shaver Guard cleaning spray to extend its life for up to another 6 months!,Misdirection,1
By Doug Wilson,Not Dark Pattern,0
I want to Start Shopping but I don't want to receive daily email alerts about your amazing discounts on luxury brands.,Misdirection,1
62 people have looked at this item in the last few hours.,Social Proof,1
Order in advance to get 2 pillows for free,Urgency,1
Lean To Sheds,Not Dark Pattern,0
Speak with our customer-care executive who will assist you with your buying.,Not Dark Pattern,0
Moroccan Rugs,Not Dark Pattern,0
12 customers viewed this product today!,Social Proof,1
The page you were looking for does exist.,Not Dark Pattern,0
VUSE FUL Menthol Pods,Not Dark Pattern,0
Offer ends incomplete,Urgency,1
Welcome Newcomer,Not Dark Pattern,0
Select Your Year,Not Dark Pattern,0
Hair type: Wavy,Not Dark Pattern,0
Limited Stock!,Scarcity,1
Availability: 5 items left,Scarcity,1
146 people recently purchased this.,Social Proof,1
Speak with our customer-care executive who will help you with your buying.,Not Dark Pattern,0
 Military Discount ,Not Dark Pattern,0
LIMITED TIME OFFER!,Urgency,1
"Sabrina in Paraparaumu, New Zealand purchased a SCHO-KA-KOLA Schokakola energy Chocolate caffeine snack food MRE caffeinated ",Social Proof,1
 Synthesis Alloy Collection ,Not Dark Pattern,0
ONLY 2 LEFT,Scarcity,1
 Terms of Service ,Not Dark Pattern,0
 Landofcoder can power almost ANY marketplace you think of,Not Dark Pattern,0
"Tristan in Markham, Canada purchased a Dragon Baseball Jersey",Social Proof,1
I WANT TO PAY MORE LATER ;),Misdirection,1
"Someone in San diego, United States just bought Gemfield Watch 15 days ago",Social Proof,1
"Bringing the latest footwear, ‘fits and accessories from the biggest brands, the JD app makes coppin’ the hottest looks even easier!",Not Dark Pattern,0
"No, I'll rather pay full price.",Misdirection,1
"In Stock, Only 1 Left!",Scarcity,1
 PG Picks: Skin Care for Incontinence ,Not Dark Pattern,0
"Michael M. from Lacey, WA just bought a Cal King",Social Proof,1
Only 4 left in stock,Scarcity,1
Temporary Tattoos,Not Dark Pattern,0
Excellent performances all round,Not Dark Pattern,0
  ,Not Dark Pattern,0
Yaris Remotes,Not Dark Pattern,0
Animals & Action Figures,Not Dark Pattern,0
Tidal Waves Collection,Not Dark Pattern,0
I wish to Start Shopping but I don't want to receive daily email alerts about your amazing discounts on luxury brands.,Misdirection,1
How Do Our Crystals Looks in Real Life?,Not Dark Pattern,0
 E-Gift Cards ,Not Dark Pattern,0
No thanks! I don't get deals,Misdirection,1
 Shop Sale by Print ,Not Dark Pattern,0
Hype. Home,Not Dark Pattern,0
Only 1 item left in stock,Scarcity,1
"HURRY, ONLY 1 LEFT!",Scarcity,1
Politics And Legislation,Not Dark Pattern,0
Special Offers! 80% Off Everything 07:25:41,Urgency,1
High demand,Scarcity,1
Stone Island Junior,Not Dark Pattern,0
EXTRA -30% END WITH CODE: EXTRA30 Ends in: 0 0 0 0 days 0 0 4 4 hours . 0 0 9 9 min . 2 2 8 8 sec,Urgency,1
Shoes & Clothing,Not Dark Pattern,0
Trending Players,Not Dark Pattern,0
Status:Only 3 left in stock,Scarcity,1
Feeding Nightwear,Not Dark Pattern,0
 Search Search ,Not Dark Pattern,0
Cases for Magsafe Refine by Product Type: Cases for Use,Not Dark Pattern,0
 Highlight Hover ,Not Dark Pattern,0
 Safe & Secure Checkout ,Not Dark Pattern,0
"Like many websites, we share certain information, such as your IP address, device ID or similar online identifier, with certain third parties, such as social networks and advertising networks. This information is used to personalize advertising you see after you’ve visited our website. The California Consumer Privacy Act (“CCPA”) considers our sharing of that information in this manner to be a “sale.”For more information about the First and Third Party Cookies used please follow this link.",Not Dark Pattern,0
"Our most recent customers are from New , Roseville, and Brooksville",Social Proof,1
"Ends : 1 Days, 4 Minutes, 44 Seconds",Urgency,1
LAST CHANCE - UP TO 70% OFF - ENDS IN: 20 HRS 28 MINS 30 SECS,Urgency,1
Every Purchase Helps Your NRA:,Not Dark Pattern,0
ONLY 4 LEFT,Scarcity,1
 shop all ,Not Dark Pattern,0
Site Wide Savings for the Entire Family! Pricing is FREE Rogan's Shoes every day Low Prices! Prices are already reflected on the site. Limited time only! Restrictions apply. Online Only.,Urgency,1
Kicks Remotes,Not Dark Pattern,0
"No Thanks, I'll Pay Full Price",Misdirection,1
"Long Dress Style : Cover Up With Lace Detail Jessica in Metairie, United States",Social Proof,1
*** Get 50% Off Your 2nd Case OR a Canopy Screen Protector *** A 50% OFF discount will be automatically applied to the lowest priced item in your cart when you check out with more than one item! (excludes Clearance items) Click to Choose Another Item,Misdirection,1
Striped Tops,Not Dark Pattern,0
"Protect your phone with hundreds of grips, cases, wallets, and more.",Not Dark Pattern,0
"This genuine Spanish espadrille impressed our buyers so much they ordered them in a variety of gorgeous colours. With its uncomplicated design, plush leather sole and a practical platform wedge, you'll have a hard time getting through the warmer months without them. They're perfect for the beach, casual weekend barbeques or brunch with the girls.",Not Dark Pattern,0
Arrow,Not Dark Pattern,0
Juniors' Shoes,Not Dark Pattern,0
"We cannot guarantee door to door delivery for every customer. Buyers in remote areas such as farms, islands, mining camps, small towns, or out-of-towners, they may need to collect from their nearest freight depot.",Not Dark Pattern,0
ADD WORLD'S MOST COMFORTABLE CHAIRS,Misdirection,1
Americas »,Not Dark Pattern,0
Newborn & InfantYouthAdjustableFlexSnapbacksSale Items- View All -,Not Dark Pattern,0
Remove selected car filter,Not Dark Pattern,0
Only 1 Left in Stock!,Scarcity,1
Frequently Asked Questions,Not Dark Pattern,0
Football Boots !,Not Dark Pattern,0
Yes! Upgrade my browser,Misdirection,1
232 people are viewing this offer!,Social Proof,1
 Indoor Festive Lights ,Not Dark Pattern,0
Product Feature Description,Not Dark Pattern,0
OFFER : 09h: 09m: 55s: 0,Urgency,1
Other Items On Special Offer:,Misdirection,1
"No thanks, I hate cool stuff",Misdirection,1
STOCK IS GUARANTEED FOR 60 MINUTES,Urgency,1
61 people have already bought that product today with 50% discount,Social Proof,1
"No thanks, I don't get good deals.",Misdirection,1
"Sign Up To Our Newsletter To Get News, Offers And Promotions.",Not Dark Pattern,0
1 day 08:15:25,Urgency,1
HURRY! ONLY 19 LEFT IN STOCK.,Scarcity,1
Aromatherapy ,Not Dark Pattern,0
White Camo Windbreaker - Rock N' Roll,Not Dark Pattern,0
"Someone in Saint Kilda, Victoria purchased Frank Queen Size Bed Base",Social Proof,1
LIMITED QUANTITY,Scarcity,1
Fans from Norway purchased a Super FG Grater - 12x Faster - 15% OFF,Social Proof,1
"To start your return, simply click on the following button and add your return details. Once the form is filled, you will receive an email with shipping instructions for how to ship the item(s) to our warehouse.",Not Dark Pattern,0
Limited quantity! ,Scarcity,1
"Michael in Pontiac, United States purchased a",Social Proof,1
Chatting,Not Dark Pattern,0
 View All Parts ,Not Dark Pattern,0
"Trey in Sparta, United States purchased Stealth Angel Ultra Lightweight & Portable Sleeping Bag about 45 minutes ago",Social Proof,1
228 People Have Viewed This Product Recently!,Social Proof,1
Bob's For Business,Not Dark Pattern,0
With 1-year Care Subscription 10 days history,Misdirection,1
Only 7 left in stock.,Scarcity,1
IN HIGH DEMAND!,Scarcity,1
Uncheck the box if you prefer not to receive email updates.,Misdirection,1
Tight Bud,Not Dark Pattern,0
Summer V Neck Solid Color Short Sleeve Leather T-Shirt,Not Dark Pattern,0
Spring Break Extended,Urgency,1
Baby Cross Stitch & Embroidery Patterns,Not Dark Pattern,0
Hurry up! Sale Ends in,Urgency,1
Pay weekly ,Not Dark Pattern,0
SUBSCRIPTION SUCCESSFUL. THANK YOU!,Not Dark Pattern,0
 Lawn Mowers ,Not Dark Pattern,0
20 units left,Scarcity,1
MyStore,Not Dark Pattern,0
117 people have viewed this item in the last 7 days.,Social Proof,1
Glasses and Goggles,Not Dark Pattern,0
High Gable Energy,Not Dark Pattern,0
40 users are currently active on our website just now.,Social Proof,1
Limited Time!,Urgency,1
 Item added to cart. View cart and check out. Close ,Not Dark Pattern,0
LIMITED TIME SALE,Urgency,1
Long African American Wigs,Not Dark Pattern,0
Deal Ends In 2 FULL DAYS13 : HRS10 : MIN24 SEC,Urgency,1
Different Types of Gold,Not Dark Pattern,0
This post was taken down for content reasons,Not Dark Pattern,0
John Boos,Not Dark Pattern,0
Loading interface... Loading,Not Dark Pattern,0
Stay Connected,Not Dark Pattern,0
"For a limited time, buy 2 Hydroxycut Hardcore Elite, Unlimited Servings for $30!",Urgency,1
Explosive Offers! 80% Off Everything 07:25:41,Urgency,1
Soft Toys ®,Not Dark Pattern,0
FLASH SALE | LIMITED TIME ONLY Buy Now,Urgency,1
Add your favourites to cart,Not Dark Pattern,0
Weapons & Ammunition,Not Dark Pattern,0
Only 16531 items left in stock!,Scarcity,1
"No, thank you. I prefer to pay a full price",Misdirection,1
Other people want this. 10 people have this in their cart right now.,Social Proof,1
Several people have added this item to cart,Social Proof,1
Quick Release,Not Dark Pattern,0
 BACK TO TOP ,Not Dark Pattern,0
Only: 9 in stock now,Scarcity,1
Hurry! Episode Ends In: 02:59:50,Urgency,1
"NO THANKS, I'll MAKE FULL PRICE",Misdirection,1
994 items sold this hour.,Social Proof,1
"No thanks, I'd rather pay more",Misdirection,1
 Zero Gravity Lift Chairs ,Not Dark Pattern,0
Only 1 left,Scarcity,1
"William in Pago Pago, United States purchased a",Social Proof,1
"Jonathan in Syracuse, United States just bought Electric Skateboard Battery Pack 36V 10S2P 4 hours ago",Social Proof,1
JFN Ladies Flat Embroidered Slip-On Dirty Shoes Vintage Thong Sandals,Not Dark Pattern,0
"No, I'd rather pay full price.",Misdirection,1
Time remaining: 04:50,Urgency,1
Plus Size Graphic Tops,Not Dark Pattern,0
0011Days:0088Hours:4411Minutes:21125445Seconds,Urgency,1
" is full of sorrow and joy that weaves the life stories of its characters, exploring relationships, illness and loss * Manchester Weekly News *",Not Dark Pattern,0
Power Button Covers,Not Dark Pattern,0
Cracked Nipples,Not Dark Pattern,0
Website Accessibility,Not Dark Pattern,0
Rate & Review ,Not Dark Pattern,0
 Contact Lens Washer ,Not Dark Pattern,0
 Gemstone softwares ,Not Dark Pattern,0
"These cookies are necessary for the website to function and cannot be switched off in our system. These cookies are usually only set in response to actions made by you which include a request for services, such as setting your privacy preferences or logging into your account.",Not Dark Pattern,0
Last purchase was 18 minutes ago by someone from Dublin,Social Proof,1
"Ends in 1 Days, 4 Minutes 44 Seconds",Urgency,1
Someone in Yanchep bought a 52mm Mechanical 'Performance' Boost Gauge - Blue/White 9 seconds ago,Social Proof,1
 Out of Stock! ,Not Dark Pattern,0
"Carl F. from Fort Ann, NY bought a King",Social Proof,1
Romper Swimwear,Not Dark Pattern,0
"Hurry, Limited Time Offer! 11:25",Urgency,1
How White Cloud Prevents E-Cig Sales to Minors Read More ➞,Not Dark Pattern,0
HURRY! ENDS IN: 10 HRS 40 MIN 00 SEC,Urgency,1
Candy & Wine,Not Dark Pattern,0
American Diamond backs,Not Dark Pattern,0
"No thanks, I like paying full price",Misdirection,1
In stock | 44 left,Scarcity,1
Primary Arms Scopes,Not Dark Pattern,0
 Cordless Phones For Seniors ,Not Dark Pattern,0
Sustainably made .,Not Dark Pattern,0
ONLY 8 LEFT,Scarcity,1
Installation InstructionsPolicies & Terms of UseFinancingSite Map,Not Dark Pattern,0
"Email us ASAP (like seriously) at getflat@flattummyco.com and we will do everything we can to update this for you. As soon as you order, we will send you a confirmation email so please check your details carefully.",Not Dark Pattern,0
Compare at,Misdirection,1
Your order is reserved for 29:52 minutes!,Urgency,1
Plus Size Shirts and Blouses,Not Dark Pattern,0
Canvas Wall Art,Not Dark Pattern,0
"N++ is all about using your momentum to complete levels and get high scores, but in this sci-fi world, there’s a slew of inadvertently homicidal enemy robots trying to prevent you from completing your goal.",Not Dark Pattern,0
ONLY 4 LEFT!,Scarcity,1
Shipping and Duties,Not Dark Pattern,0
Share this product,Not Dark Pattern,0
GCC Compliance,Not Dark Pattern,0
